accountName,linkedItemGuid,reportingPeriod,startDate,paymentDate,startBalance,expenditureUnitemizedTotal,expenditureItemizedTotal,totalCharges,paymentsMade,interest,endBalance,items,id,reportId,reportTypeId,reportTypeDescription,recordTypeId,cpfId,filerCategory,filingMechanism,guid,reportYear,endDate,dateFiled,dateFiledMedium,isAmendment,isQualifiedAmendment,isAmended,amendmentReason,previousReportId,nextReportId,isCandidateReport,isPeriodicReport,isDepositoryPeriodicReport,isNd102,isDepositReport,isBankReport,isLateContributionReport,isExpenseReport,isReimbursementReport,isSv1,isDonationReport,isCreditCardReport,isIePacReport,isPayrollReport,IsIndependentSpendingReport
FideltyV,,11/3/2009 - 12/1/2009,11/3/2009,,$435.81,$0.00,$467.50,$467.50,$435.81,$0.00,$467.50,[],103903,103903,80,Credit Card Report,111,14961,D,,139dca94-99a7-4e40-9105-6816db62b5ea,2009,12/1/2009,12/16/2009,"Wednesday, December 16, 2009",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
FideltyV,,10/2/2009 - 11/2/2009,10/2/2009,,"$1,167.65",$0.00,$435.81,$435.81,"$1,167.65",$0.00,$435.81,[],102482,102482,80,Credit Card Report,111,14961,D,,ae25272c-4dd4-4137-87a8-89b970fd3ae6,2009,11/2/2009,11/12/2009,"Thursday, November 12, 2009",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
FideltyV,,9/1/2009 - 10/1/2009,9/1/2009,,$0.00,$0.00,"$1,167.65","$1,167.65",$0.00,$0.00,"$1,167.65",[],101168,101168,80,Credit Card Report,111,14961,D,,e92dde85-b68f-47df-b9c9-42a253c0874c,2009,10/1/2009,10/19/2009,"Monday, October 19, 2009",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,9/17/2013 - 10/5/2013,9/17/2013,,$0.00,$0.00,$440.70,$440.70,$0.00,$0.00,$440.70,[],182414,182414,80,Credit Card Report,111,15579,D,,93a53c39-1349-4e1f-93e7-efeb3600942f,2013,10/5/2013,10/30/2013,"Wednesday, October 30, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,8/9/2013 - 8/23/2013,8/9/2013,,$0.00,$11.31,$479.36,$490.67,$0.00,$0.00,$490.67,[],178733,178733,80,Credit Card Report,111,15579,D,,a3d20547-f80e-4dc6-be4f-02db6973a19e,2013,8/23/2013,9/7/2013,"Saturday, September 7, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,7/17/2013 - 7/31/2013,7/17/2013,,$0.00,$0.00,$337.44,$337.44,$0.00,$0.00,$337.44,[],176750,176750,80,Credit Card Report,111,15579,D,,fbdd0a49-f871-4eda-956e-dcffc757888f,2013,7/31/2013,8/10/2013,"Saturday, August 10, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,6/13/2013 - 7/12/2013,6/13/2013,,$0.00,$38.92,$0.00,$38.92,$0.00,$0.00,$38.92,[],176278,176278,80,Credit Card Report,111,15579,D,,f8e2172a-3999-4a44-b09d-c1f015c5f05c,2013,7/12/2013,8/1/2013,"Thursday, August 1, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,5/16/2013 - 6/9/2013,5/16/2013,,$0.00,$60.04,$45.04,$105.08,$0.00,$0.00,$105.08,[],172955,172955,80,Credit Card Report,111,15579,D,,9ab9db3f-0a69-45b9-972f-d3a262a2a67e,2013,6/9/2013,6/24/2013,"Monday, June 24, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,3/16/2013 - 4/11/2013,3/16/2013,,$0.00,$41.02,$0.00,$41.02,$0.00,$0.00,$41.02,[],169576,169576,80,Credit Card Report,111,15579,D,,3432f444-6d76-4749-bd72-4bd113f7ab38,2013,4/11/2013,4/23/2013,"Tuesday, April 23, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
CapOne,,3/11/2013 - 3/12/2013,3/11/2013,,$0.00,$0.00,$50.87,$50.87,$0.00,$0.00,$50.87,[],168947,168947,80,Credit Card Report,111,15579,D,,704dd54e-b452-4740-b994-5fbfbfd67c45,2013,3/12/2013,4/3/2013,"Wednesday, April 3, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Chase1,,10/1/2013 - 10/6/2013,10/1/2013,,$0.00,$0.00,$45.32,$45.32,$0.00,$0.00,$45.32,[],181809,181809,80,Credit Card Report,111,15590,D,,34c5aab6-9eaf-48b2-aeb4-92c5a6c92cf0,2013,10/6/2013,10/20/2013,"Sunday, October 20, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Chase1,,9/18/2013 - 9/24/2013,9/18/2013,,$0.00,$0.00,$342.38,$342.38,$0.00,$0.00,$342.38,[],181808,181808,80,Credit Card Report,111,15590,D,,4d8f386e-fa3b-4408-93f3-327d07b0acc3,2013,9/24/2013,10/20/2013,"Sunday, October 20, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,4/12/2015 - 5/11/2015,4/12/2015,,$82.49,$0.00,$328.09,$328.09,$410.58,$0.00,$0.00,[],535897,535897,80,Credit Card Report,111,15615,D,,de7704f1-2911-e511-80d0-0003ff506e32,2015,5/11/2015,6/12/2015,"Friday, June 12, 2015",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,3/12/2015 - 4/11/2015,3/12/2015,,$703.37,$59.21,$148.00,$207.21,$806.37,($21.72),$82.49,[],535898,535898,80,Credit Card Report,111,15615,D,,eb05451e-2811-e511-80d0-0003ff506e32,2015,4/11/2015,6/12/2015,"Friday, June 12, 2015",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,12/9/2014 - 1/8/2015,12/9/2014,,$133.10,$94.25,"$1,162.62","$1,256.87","$1,389.97",$0.00,$0.00,[],535896,535896,80,Credit Card Report,111,15615,D,,a8780321-6a0c-e511-80cf-0003ff506e32,2015,1/8/2015,6/12/2015,"Friday, June 12, 2015",True,True,False,Filed missing report,535627,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
NM,,10/9/2014 - 11/7/2014,10/9/2014,,$0.00,$0.00,$116.98,$116.98,$0.00,$0.00,$116.98,[],211919,211919,80,Credit Card Report,111,15615,D,,70ab8187-759c-4633-b082-48152ee2a37f,2014,11/7/2014,12/12/2014,"Friday, December 12, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Card1,,9/9/2014 - 10/10/2014,9/9/2014,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,[],207096,207096,80,Credit Card Report,111,15615,D,,268c7b85-034e-4a37-964b-a98a68b18ce8,2014,10/10/2014,10/16/2014,"Thursday, October 16, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Card1,,9/9/2014 - 10/8/2014,9/9/2014,,$0.00,$0.00,$350.89,$350.89,$0.00,$0.00,$350.89,[],207094,207094,80,Credit Card Report,111,15615,D,,aa8f4065-5a6e-4c79-968c-6e12e18e8e87,2014,10/8/2014,10/16/2014,"Thursday, October 16, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Card,,8/12/2014 - 9/8/2014,8/12/2014,,$0.00,$0.00,$103.49,$103.49,$0.00,$0.00,$103.49,[],207095,207095,80,Credit Card Report,111,15615,D,,84ebcb55-8401-4feb-ab1f-a0eaa861d807,2014,9/8/2014,10/16/2014,"Thursday, October 16, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Card1,,5/9/2014 - 8/11/2014,5/9/2014,,$0.00,$0.00,$265.13,$265.13,$0.00,$0.00,$265.13,[],206112,206112,80,Credit Card Report,111,15615,D,,f16dc6a7-ad16-4ee4-a5fd-f48571d7b64a,2014,8/11/2014,9/30/2014,"Tuesday, September 30, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
nm,,3/8/2014 - 4/7/2014,3/8/2014,,$0.00,$0.00,$283.77,$283.77,$0.00,$0.00,$283.77,[],195852,195852,80,Credit Card Report,111,15615,D,,1d996e9f-2cec-499a-a1c0-db4cdfb948d2,2014,4/7/2014,5/9/2014,"Friday, May 9, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,2/8/2014 - 3/7/2014,2/8/2014,,$0.00,$0.00,$698.60,$698.60,$0.00,$0.00,$698.60,[],194199,194199,80,Credit Card Report,111,15615,D,,6572cd3c-98c8-456e-a1ff-c1e13fa74078,2014,3/7/2014,4/16/2014,"Wednesday, April 16, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
NM,,1/9/2014 - 2/7/2014,1/9/2014,,$0.00,$0.00,$104.00,$104.00,$0.00,$0.00,$104.00,[],192068,192068,80,Credit Card Report,111,15615,D,,da3eea2c-dfb4-4e26-b212-b1486b2fe2ce,2014,2/7/2014,3/11/2014,"Tuesday, March 11, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Mazen,,12/18/2013 - 1/29/2014,12/18/2013,,$0.00,$0.00,$904.15,$904.15,$0.00,$0.00,$904.15,[],192563,192563,80,Credit Card Report,111,15615,D,,158d4bf8-6b92-4177-abac-107be23f0503,2014,1/29/2014,3/19/2014,"Wednesday, March 19, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
NM,,11/8/2013 - 12/6/2013,11/8/2013,,$0.00,$0.00,$304.40,$304.40,$0.00,$0.00,$304.40,[],194202,194202,80,Credit Card Report,111,15615,D,,d1fdb88c-c3d4-41ed-9837-bc118383c79b,2013,12/6/2013,4/16/2014,"Wednesday, April 16, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Nadeem,,10/9/2013 - 11/7/2013,10/9/2013,,$0.00,$0.00,"$2,737.58","$2,737.58",$0.00,$0.00,"$2,737.58",[],194198,194198,80,Credit Card Report,111,15615,D,,2aa87a95-cfa9-4ee8-b462-a6ae4da46541,2013,11/7/2013,4/16/2014,"Wednesday, April 16, 2014",True,False,False,Per OCPF Request,194197,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Card1,,9/8/2013 - 10/8/2013,9/8/2013,,"$1,445.03",$0.00,"$3,871.72","$3,871.72","$3,871.72",$2.88,"$1,447.91",[],184126,184126,80,Credit Card Report,111,15615,D,,ace87cd1-dca7-4ff8-be53-8666bbadcbf5,2013,10/8/2013,11/21/2013,"Thursday, November 21, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa,,8/9/2013 - 9/7/2013,8/9/2013,,$0.00,$0.00,"$1,389.44","$1,389.44",$0.00,$0.00,"$1,389.44",[],180371,180371,80,Credit Card Report,111,15615,D,,51a46744-22ea-4070-9568-77c4c6d8b7d7,2013,9/7/2013,10/1/2013,"Tuesday, October 1, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
BofA1,,8/9/2013 - 9/4/2013,8/9/2013,,$0.00,$0.00,"$1,404.44","$1,404.44",$0.00,$0.00,"$1,404.44",[],178925,178925,80,Credit Card Report,111,15615,D,,26b1a234-d483-4616-af3e-2b2b73d73df5,2013,9/4/2013,9/11/2013,"Wednesday, September 11, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,7/16/2014 - 8/7/2014,7/16/2014,,"$2,234.73",$0.00,$0.00,$0.00,"$2,234.73",$0.00,$0.00,[],203192,203192,80,Credit Card Report,111,15628,D,,60cf01af-d8f3-48d7-8bc3-1e817f5670c7,2014,8/7/2014,8/30/2014,"Saturday, August 30, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,6/16/2014 - 7/15/2014,6/16/2014,,"$2,994.73",$0.00,$0.00,$0.00,$760.00,$0.00,"$2,234.73",[],201406,201406,80,Credit Card Report,111,15628,D,,203b7c19-7453-42a1-969a-5a0975e48377,2014,7/15/2014,8/6/2014,"Wednesday, August 6, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,5/16/2014 - 6/15/2014,5/16/2014,,"$3,754.73",$0.00,$0.00,$0.00,$760.00,$0.00,"$2,994.73",[],198474,198474,80,Credit Card Report,111,15628,D,,6c6b1d69-d1b1-4bbf-b90e-659f309ce978,2014,6/15/2014,6/27/2014,"Friday, June 27, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,4/16/2014 - 5/15/2014,4/16/2014,,"$4,514.73",$0.00,$0.00,$0.00,$760.00,$0.00,"$3,754.73",[],197559,197559,80,Credit Card Report,111,15628,D,,c7c52962-644c-41f6-9a39-6fb756fd8f23,2014,5/15/2014,6/6/2014,"Friday, June 6, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,3/16/2014 - 4/15/2014,3/16/2014,,"$5,274.73",$0.00,$0.00,$0.00,$760.00,$0.00,"$4,514.73",[],195003,195003,80,Credit Card Report,111,15628,D,,8d769caa-cc34-4878-8faf-895a9bcf856d,2014,4/15/2014,5/1/2014,"Thursday, May 1, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,2/16/2014 - 3/15/2014,2/16/2014,,"$6,034.73",$0.00,$0.00,$0.00,$760.00,$0.00,"$5,274.73",[],192963,192963,80,Credit Card Report,111,15628,D,,074cac74-b034-484c-9a39-4361e3dcd02d,2014,3/15/2014,3/28/2014,"Friday, March 28, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,12/15/2013 - 1/15/2014,12/15/2013,,"$7,554.73",$0.00,$0.00,$0.00,$760.00,$0.00,"$6,794.73",[],189384,189384,80,Credit Card Report,111,15628,D,,3f1ac1df-f657-4b67-ba8f-847c87e8de5e,2014,1/15/2014,1/27/2014,"Monday, January 27, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,10/16/2013 - 11/13/2013,10/16/2013,,$0.00,$61.00,"$9,013.73","$9,074.73",$760.00,$0.00,"$8,314.73",[],184261,184261,80,Credit Card Report,111,15628,D,,4588ffa7-c547-4b52-a117-1f4c65e76066,2013,11/13/2013,11/26/2013,"Tuesday, November 26, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,9/14/2013 - 10/15/2013,9/14/2013,,$0.00,$0.00,"$3,549.80","$3,549.80","$3,549.80",$0.00,$0.00,[],184509,184509,80,Credit Card Report,111,15628,D,,278a41fc-95c6-417f-871a-35e54665a3ad,2013,10/15/2013,12/2/2013,"Monday, December 2, 2013",True,False,False,add check number,184253,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,8/15/2013 - 9/13/2013,8/15/2013,,$0.00,$70.04,$0.00,$70.04,$70.04,$0.00,$0.00,[],179193,179193,80,Credit Card Report,111,15628,D,,2431c833-795a-4b9a-b168-9b54a13c3880,2013,9/13/2013,9/16/2013,"Monday, September 16, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,7/15/2013 - 8/14/2013,7/15/2013,,$0.00,$0.00,"$1,596.05","$1,596.05","$1,596.05",$0.00,$0.00,[],177497,177497,80,Credit Card Report,111,15628,D,,03c3e14f-33ee-4615-812d-ae0b24aaa69b,2013,8/14/2013,8/20/2013,"Tuesday, August 20, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,6/14/2013 - 7/14/2013,6/14/2013,,$0.00,$0.00,"$2,165.31","$2,165.31","$2,165.31",$0.00,$0.00,[],174713,174713,80,Credit Card Report,111,15628,D,,ec715cdc-8c58-4f7a-9d40-bf1d87c067d9,2013,7/14/2013,7/16/2013,"Tuesday, July 16, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Amex,,5/31/2013 - 6/13/2013,5/31/2013,,$0.00,$0.00,$316.24,$316.24,$316.24,$0.00,$0.00,[],174405,174405,80,Credit Card Report,111,15628,D,,ceb50fff-cdef-4bc5-97e3-64c57389ae7e,2013,6/13/2013,7/15/2013,"Monday, July 15, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa,,10/3/2013 - 11/2/2013,10/3/2013,,$0.00,$0.00,$220.91,$220.91,$0.00,$0.00,$220.91,[],183389,183389,80,Credit Card Report,111,15640,D,,419c5af0-d52e-4f28-83cb-7c738d048e68,2013,11/2/2013,11/11/2013,"Monday, November 11, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa,,9/4/2013 - 10/2/2013,9/4/2013,,$0.00,$0.00,$757.42,$757.42,$0.00,$0.00,$757.42,[],180975,180975,80,Credit Card Report,111,15640,D,,68fe9044-1040-4975-b866-ee3cadb736cd,2013,10/2/2013,10/9/2013,"Wednesday, October 9, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa,,7/3/2013 - 8/2/2013,7/3/2013,,$0.00,$0.00,$294.49,$294.49,$0.00,$0.00,$294.49,[],177979,177979,80,Credit Card Report,111,15640,D,,4f1ab506-64ac-4d63-80fb-34eb7d19958f,2013,8/2/2013,8/30/2013,"Friday, August 30, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa1,,12/27/2013 - 1/8/2014,12/27/2013,,$338.16,$0.00,$0.00,$0.00,$338.16,$0.00,$0.00,[],187488,187488,80,Credit Card Report,111,15679,D,,ff242c76-b697-42ef-a403-aefb00ff1abd,2014,1/8/2014,1/14/2014,"Tuesday, January 14, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa1,,11/26/2013 - 12/26/2013,11/26/2013,,$313.16,$0.00,$25.00,$25.00,$0.00,$0.00,$338.16,[],187487,187487,80,Credit Card Report,111,15679,D,,490608fd-39ab-499c-befb-ba9f6cde46fe,2013,12/26/2013,1/14/2014,"Tuesday, January 14, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa1,,10/26/2013 - 11/25/2013,10/26/2013,,$814.13,$0.00,$313.16,$313.16,$814.13,$0.00,$313.16,[],187486,187486,80,Credit Card Report,111,15679,D,,d9287c88-864e-4268-98f8-e217a00e2bdb,2013,11/25/2013,1/14/2014,"Tuesday, January 14, 2014",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa1,,9/25/2013 - 10/25/2013,9/25/2013,,$861.67,$0.00,$814.13,$814.13,$861.67,$0.00,$814.13,[],183277,183277,80,Credit Card Report,111,15679,D,,9b17c23a-1331-48c5-8275-7591f32b118d,2013,10/25/2013,11/7/2013,"Thursday, November 7, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Visa1,,8/27/2013 - 9/24/2013,8/27/2013,,$0.00,$0.00,$602.07,$602.07,$0.00,$0.00,$602.07,[],180111,180111,80,Credit Card Report,111,15679,D,,7d3c590f-2cf3-4df3-93fb-61a66820fb61,2013,9/24/2013,9/30/2013,"Monday, September 30, 2013",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Committee To Elect Paul Toner,6f7a542c-c80c-ec11-a95e-000d3a1ad608,6/24/2021 - 7/26/2021,6/24/2021,,($80.00),$0.00,"$3,697.53","$3,697.53","$3,617.53",$0.00,$0.00,[],793452,793452,80,Credit Card Report,111,16576,D,,bdbe0db0-7b03-ec11-a95e-000d3a1ad608,2021,7/26/2021,8/22/2021,"Sunday, August 22, 2021",True,True,False,needed to correct payment and factor in an 80 credit,793451,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Committee To Elect Paul Toner,,5/26/2021 - 6/23/2021,5/26/2021,,$0.00,$0.00,"$2,802.67","$2,802.67",$0.00,$0.00,"$2,802.67",[],787742,787742,80,Credit Card Report,111,16576,D,,91a0c03c-eedb-eb11-a95b-000d3a1ad608,2021,6/23/2021,7/3/2021,"Saturday, July 3, 2021",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Committee To Elect Paul Toner,439de2c0-b4da-eb11-a95b-000d3a1ad608,4/24/2021 - 5/25/2021,4/24/2021,6/14/2021,"$3,405.78",$0.00,"$3,405.78","$3,405.78","$3,405.78",$0.00,"$3,405.78",[],785228,785228,80,Credit Card Report,111,16576,D,,6f18fa67-fecd-eb11-a95b-000d3a1ad608,2021,5/25/2021,6/15/2021,"Tuesday, June 15, 2021",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Committee To Elect Paul Toner,,4/16/2019 - 5/24/2019,4/16/2019,,$168.00,$0.00,$32.26,$32.26,$0.00,$0.00,$200.26,[],704935,704935,80,Credit Card Report,111,16576,D,,ea731871-0aab-e911-a955-000d3a1ad608,2019,5/24/2019,7/20/2019,"Saturday, July 20, 2019",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Committee To Elect Paul Toner,565866db-234b-e911-a954-000d3a1ad608,1/25/2019 - 2/25/2019,1/25/2019,3/4/2019,$143.04,$0.00,$0.00,$0.00,$143.04,$0.00,$0.00,[],692018,692018,80,Credit Card Report,111,16576,D,,c324c672-2353-e911-a954-000d3a1ad608,2019,2/25/2019,3/30/2019,"Saturday, March 30, 2019",True,True,False,Correcting the Statement period,692017,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
Committee To Elect Paul Toner,fad846b8-de02-e911-a953-000d3a1ad608,10/24/2018 - 11/23/2018,10/24/2018,12/2/2018,$221.48,$0.00,$0.00,$0.00,$221.48,$0.00,$0.00,[],691921,691921,80,Credit Card Report,111,16576,D,,832a4ee3-5a51-e911-a954-000d3a1ad608,2018,11/23/2018,3/28/2019,"Thursday, March 28, 2019",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,9/25/2018 - 10/23/2018,9/25/2018,,$251.68,$0.00,$251.68,$251.68,$251.68,$0.00,$251.68,[],678912,678912,80,Credit Card Report,111,16576,D,,4ffd32d4-8ded-e811-a953-000d3a1ad608,2018,10/23/2018,11/21/2018,"Wednesday, November 21, 2018",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,5/24/2018 - 6/25/2018,5/24/2018,,"$1,961.51",$0.00,"$1,961.51","$1,961.51","$1,961.51",$0.00,"$1,961.51",[],661596,661596,80,Credit Card Report,111,16576,D,,a95762c9-0083-e811-a953-000d3a1ad608,2018,6/25/2018,7/8/2018,"Sunday, July 8, 2018",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,11/25/2017 - 12/26/2017,11/25/2017,,"$7,101.22",$0.00,$0.00,$0.00,"$7,101.22",$0.00,$0.00,[],640087,640087,80,Credit Card Report,111,16576,D,,6b06b78f-c6f5-e711-80ea-0003ff506e32,2017,12/26/2017,1/10/2018,"Wednesday, January 10, 2018",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,8/25/2017 - 10/23/2017,8/25/2017,,"$11,195.93",$0.00,"$11,195.93","$11,195.93","$11,195.93",$0.00,"$11,195.93",[],634804,634804,80,Credit Card Report,111,16576,D,,e248715c-e2d2-e711-80e8-0003ff506e32,2017,10/23/2017,11/26/2017,"Sunday, November 26, 2017",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,7/26/2017 - 8/24/2017,7/26/2017,,$0.00,$0.00,"$5,380.30","$5,380.30","$5,380.30",$0.00,$0.00,[],626472,626472,80,Credit Card Report,111,16576,D,,918b4efc-5095-e711-80e8-0003ff506e32,2017,8/24/2017,9/21/2017,"Thursday, September 21, 2017",True,True,False,made corrections to two items - ,626353,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,6/24/2017 - 7/25/2017,6/24/2017,,"$2,095.88",$0.00,"$2,095.88","$2,095.88","$2,095.88",$0.00,"$2,095.88",[],626475,626475,80,Credit Card Report,111,16576,D,,352cd276-b692-e711-80e8-0003ff506e32,2017,7/25/2017,9/21/2017,"Thursday, September 21, 2017",True,True,False,corrections made,624154,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,5/26/2017 - 6/22/2017,5/26/2017,,$0.00,$0.00,$400.38,$400.38,$400.38,$0.00,$0.00,[],624521,624521,80,Credit Card Report,111,16576,D,,2df4f6e2-5795-e711-80e8-0003ff506e32,2017,6/22/2017,9/10/2017,"Sunday, September 10, 2017",False,False,False,,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,4/25/2017 - 5/25/2017,4/25/2017,,"$4,164.94",$0.00,"$4,164.94","$4,164.94","$4,164.94",$0.00,"$4,164.94",[],616825,616825,80,Credit Card Report,111,16576,D,,24470136-554a-e711-80e6-0003ff506e32,2017,5/25/2017,7/11/2017,"Tuesday, July 11, 2017",True,True,False,updated clarification on two expenses,616646,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
,,3/24/2017 - 4/24/2017,3/24/2017,,"$2,271.10",$0.00,"$2,267.84","$2,267.84","$2,271.10",$3.26,"$2,271.10",[],616824,616824,80,Credit Card Report,111,16576,D,,3b045a1a-7134-e711-80e5-0003ff506e32,2017,4/24/2017,7/11/2017,"Tuesday, July 11, 2017",True,True,False,no change,616647,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
